,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_ball_cam,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
0,179,0.0,False,False,1,5214.775609250337,9.779999732971191,1.0800000429153442,94.13999938964844,833.7999725341797,-905.2999877929688,1364.4000244140625,-1908.8999938964844,-218.09999465942383,-4193.999938964844,1.0,0.004544286947335014,0.17353617674714036,0.05330254441324307,76561198039309853,enpitsu,26.0,-15.960000038146973,-110.37000274658203,133.88999938964844,-1563.3000183105469,22901.0009765625,-106.99999809265137,-5486.6998291015625,-381.5999984741211,1.0000000149011612,255.0,128.0,,-1.2669605343592993,-1.6395491431525282,3.1408382412779883,True,1,31.0,False,2,False,,bf81d8692db,games5425898691,17.0,-3230.679931640625,-4064.280029296875,17.010000228881836,-14959.000244140625,5964.4000244140625,2.3000000417232513,-0.19999999552965164,0.19999999552965164,-2005.2000427246094,255.0,0.0,,-0.009602857632057133,0.44734727091434956,-3.2260562182281866e-05,True,False,255.0,False,False,False,,Hayashi992,b53267b38cb,5,29.229999542236328,153.36000061035156,27.6299991607666,2398.2000732421875,-2449.7000122070312,-1773.6000061035156,-3363.2998657226562,3166.4999389648438,988.3999633789062,255.0,0.0,,0.3247191740326736,-1.3974820815929119,0.14784611994152916,3.281703477264738,True,6,False,4,True,,Billy Condoms,76561198116162653,5.0,32.599998474121094,1449.6199951171875,17.010000228881836,-958.7000274658203,-14060.799560546875,2.0999999344348907,-0.0,-0.0,-5.699999928474426,255.0,128.0,,-0.009580807472886503,-1.501833471990721,5.403731760411242e-06,False,False,False,False,116.0,False,
1,190,0.0,False,False,1,5335.856208726814,48.4900016784668,-128.1199951171875,93.31999969482422,997.3999786376953,-2993.3999633789062,39.80000019073486,1163.8999938964844,1290.0,1981.0000610351562,1.0,0.4337643335259375,-0.5129943945545052,0.13527750512936457,76561198039309853,enpitsu,26.0,-122.69000244140625,-27.40999984741211,311.30999755859375,-2623.900146484375,1872.5,3109.89990234375,-5354.000244140625,1074.4999694824219,-655.5000305175781,128.0,128.0,,1.4154451375400332,0.8949741591212755,-0.8798440749936783,True,2,31.0,False,2,False,,bf81d8692db,games5425898691,17.0,-3658.610107421875,-3626.469970703125,17.010000228881836,-5178.3001708984375,13866.700439453125,2.3000000417232513,-0.0,0.09999999776482582,-2066.199951171875,255.0,0.0,,-0.009588904377281056,1.280508392289032,-3.252474358188013e-05,True,False,255.0,False,False,False,,Hayashi992,b53267b38cb,5,-17.719999313354492,128.86000061035156,62.36000061035156,-1396.0000610351562,-604.5999908447266,1725.5999755859375,952.5,-5399.0997314453125,-437.79998779296875,255.0,0.0,,-0.012977106479848354,-1.6622245345854112,2.180999520699856,0.0,False,6,False,5,True,,Billy Condoms,76561198116162653,5.0,-0.6200000047683716,851.97998046875,17.010000228881836,558.6000061035156,-14030.400390625,2.3000000417232513,-0.0,0.5999999865889549,1814.9000549316406,255.0,249.0,,-0.009580642055449883,-1.6365107915986772,0.0002156724163124994,False,False,False,False,116.0,False,
2,207,1.0,False,True,0,4892.990784920063,-110.19999694824219,310.5199890136719,101.1500015258789,785.2999877929688,22924.69970703125,5532.1002197265625,2709.8001098632812,-654.1000366210938,1324.4999694824219,0.0,0.5980200663953193,1.8803549493174905,-0.8430094949834653,76561198116162653,Billy Condoms,5.0,-133.44000244140625,90.81999969482422,17.010000228881836,-1151.2000274658203,18810.999755859375,-0.29999999329447746,0.0,1.2999999523162842,-292.09999084472656,255.0,128.0,,0.009596676434548325,1.606739020379418,0.00014959309861514982,False,False,68.97108830944184,True,False,False,,b53267b38cb,Hayashi992,5.0,98.75,-81.52999877929688,52.7400016784668,1332.7000427246094,987.9000091552734,-1986.9000244140625,2196.7999267578125,1957.5,-1036.2999725341797,255.0,0.0,,-0.24657066652759807,1.6948414149217432,-0.9596360529062568,True,6,0.0,False,False,6,,enpitsu,76561198039309853,26,291.32000732421875,-93.44000244140625,376.9100036621094,2625.7000732421875,-1878.8999938964844,-1034.7000122070312,932.0999908447266,-186.20000839233398,-112.5,128.0,255.0,,0.36774613796548666,-1.8145891802900698,-0.1282763558258013,31.0,False,2,False,2,True,,games5425898691,bf81d8692db,17.0,3404.72998046875,2885.7900390625,17.010000228881836,-11446.800537109375,-5874.7998046875,0.09999999776482582,0.0,0.0,-2331.9000244140625,255.0,0.0,,0.009562667788778761,-2.7316028179302396,-1.1971637173326011e-05,True,False,False,False,245.55005593966413,True,
3,255,2.0,False,True,0,1313.8859924751393,22.639999389648438,4200.64013671875,106.72000122070312,571.5000152587891,18627.5,3034.2999267578125,-5791.199951171875,-183.4000015258789,1324.4999694824219,0.0,1.3092007198131321,-2.4647507114559946,1.6666885395109499,76561198116162653,Billy Condoms,5.0,-208.3800048828125,3919.64990234375,138.91000366210938,-2504.9000549316406,22760.90087890625,1768.0000305175781,-549.7000122070312,4667.9998779296875,1013.3000183105469,255.0,25.0,True,-0.20249147761020314,1.6721011041613114,0.5711511541481076,False,False,0.0,False,4,False,,b53267b38cb,Hayashi992,5.0,1515.949951171875,-50.38999938964844,102.5,14083.800048828125,-2625.7000732421875,-141.09999656677246,1253.7999725341797,5355.10009765625,-24.100000858306885,255.0,128.0,,-1.2036267673077297,2.9001003200507984,-3.129267905546793,False,7,31.0,False,False,8,,enpitsu,76561198039309853,26,1055.5400390625,-180.1699981689453,17.049999237060547,7432.7001953125,5521.500244140625,3.400000035762787,-0.3999999910593033,-0.19999999552965164,2446.6000366210938,255.0,128.0,,0.016675958979983457,0.6752462618724757,3.949293834836036e-05,31.0,False,2,False,2,True,,games5425898691,bf81d8692db,17.0,943.2000122070312,4743.06982421875,17.010000228881836,-16486.99951171875,16036.700439453125,-0.19999999552965164,-1.0000000149011612,0.7999999821186066,1083.0000305175781,255.0,234.0,,0.00958568327819527,2.386072477022899,0.0001836086099254705,True,False,False,False,95.77013340047617,True,
4,268,3.0,True,True,0,950.4683015111196,52.66999816894531,5081.56005859375,174.27000427246094,3500.0,20527.2998046875,-764.3000030517578,-4582.300109863281,-2832.2000122070312,-730.0,0.0,-1.3060233101223724,-0.7624029696534947,1.7911494932909917,76561198116162653,Billy Condoms,5.0,-67.0199966430664,4914.58984375,157.91000366210938,4990.4998779296875,22451.4990234375,-146.30000114440918,-1174.4999694824219,4777.699890136719,2458.300018310547,255.0,27.0,True,-0.6032630095294009,2.129849060197291,-2.754679022717033,False,3,0.0,False,4,False,,b53267b38cb,Hayashi992,5.0,2190.60009765625,-175.9199981689453,43.790000915527344,14975.10009765625,-2704.5001220703125,-2468.000030517578,-354.3000030517578,1521.6000366210938,1725.3999328613281,255.0,255.0,,-0.20711498533776254,-0.005324000394668498,-0.08761893636500681,False,8,18.450726891076695,True,False,8,,enpitsu,76561198039309853,26,1311.219970703125,170.97999572753906,17.049999237060547,5807.7001953125,9683.800048828125,2.5999999046325684,0.19999999552965164,0.7999999821186066,10.90000033378601,255.0,128.0,,0.016695810052439742,1.0320691323672893,-7.403360842239816e-05,31.0,False,2,False,2,True,,games5425898691,bf81d8692db,17.0,28.110000610351562,5312.35986328125,142.1999969482422,-19064.300537109375,3745.2999877929688,2717.3001098632812,5440.8001708984375,742.3999786376953,309.59999084472656,128.0,255.0,,0.023837756626741882,-3.012721733542056,-0.6187141969194535,True,3,False,4,77.0,False,
5,528,3.0,False,True,0,5147.956887111351,4.25,71.37000274658203,107.08000183105469,2163.3999633789062,30446.10107421875,6057.1002197265625,-1546.9000244140625,160.20000457763672,-555.2999877929688,0.0,0.003749850827767826,-0.013956209521681834,-0.03870505319821781,b53267b38cb,Hayashi992,5.0,-14.319999694824219,-107.9800033569336,46.439998626708984,677.3999786376953,19911.400146484375,2753.9999389648438,4812.799987792969,762.7999877929688,-2450.0,255.0,0.0,,-0.11365856674462099,1.4705160857311441,0.0284882861473337,True,4,0.0,False,5,False,,76561198116162653,Billy Condoms,5.0,0.0,-2224.22998046875,17.010000228881836,0.29999999329447746,14045.6005859375,6.200000047683716,2.0999999344348907,0.0,0.0,255.0,,,0.009712256921086888,1.5707435032415829,-2.562585651673948e-07,True,4,146.0,False,False,4,,enpitsu,76561198039309853,25,-17.889999389648438,529.7899780273438,71.22000122070312,-1356.6000366210938,-22808.89892578125,2613.9999389648438,4866.300048828125,-289.3000030517578,-0.09999999776482582,255.0,128.0,,0.15056775561078625,-1.630273142248505,-5.55193912053892e-05,31.0,False,2,False,1,True,,games5425898691,bf81d8692db,17.0,-2572.860107421875,3943.110107421875,17.010000228881836,-18540.10009765625,9716.099853515625,2.0999999344348907,-2.8999999165534973,1.7000000178813934,879.7000122070312,255.0,255.0,,0.009602084833088125,2.6612965670510893,0.00013143443621620903,True,False,False,False,0.0,False,
6,530,3.0,False,False,1,5406.513064994791,-25.690000534057617,-187.3699951171875,167.97000122070312,-11143.299560546875,16661.800537109375,15503.1005859375,5660.8001708984375,-563.8999938964844,1906.7999267578125,1.0,-0.04164810218329465,-0.047893505424161764,-0.5628240244888971,76561198039309853,enpitsu,26.0,26.93000030517578,-377.57000732421875,86.97000122070312,1358.800048828125,22849.69970703125,2165.0,-5490.2001953125,326.5999984741211,-0.09999999776482582,255.0,128.0,,-0.6277881353188872,1.630274958187665,-7.035892382356049e-05,True,1,31.0,False,2,False,,bf81d8692db,games5425898691,17.0,2728.510009765625,-4017.22998046875,17.010000228881836,18805.10009765625,-8029.4000244140625,2.3000000417232513,-0.7000000029802322,0.5000000074505806,1665.0999450683594,128.0,255.0,,-0.009638813278122908,-2.778496014380925,0.00018873972031625382,True,False,0.0,False,False,False,,Hayashi992,b53267b38cb,5,5.329999923706055,45.0099983215332,55.18000030517578,-8752.100219726562,-15793.00048828125,2540.800018310547,-4571.400146484375,-2316.9000244140625,-1995.8000183105469,255.0,0.0,,0.2669216505616404,-1.3726520784846858,0.09366383082689714,0.0,False,6,False,5,True,,Billy Condoms,76561198116162653,5.0,-0.0,2106.949951171875,17.010000228881836,-0.29999999329447746,-14087.2998046875,2.0999999344348907,-0.5000000074505806,-0.0,0.0,255.0,,,-0.009635962584901046,-1.570743134230836,-2.562760688853401e-07,True,4,False,4,146.0,False,
7,531,3.0,False,False,0,5065.743895202702,64.25,166.10000610351562,227.14999389648438,11247.7001953125,10704.300537109375,21597.7001953125,5988.4002685546875,-372.2999954223633,-3.799999952316284,0.0,0.03792095981974372,0.08134987735340132,-0.5225727788170417,b53267b38cb,Hayashi992,5.0,-5.329999923706055,-45.0099983215332,55.18000030517578,8752.100219726562,15793.00048828125,2540.800018310547,4571.400146484375,2316.9000244140625,-1995.8000183105469,255.0,0.0,,-0.2669216505616404,1.3726520784846858,0.09366383082689714,True,5,0.0,False,6,False,,76561198116162653,Billy Condoms,5.0,0.0,-2106.949951171875,17.010000228881836,0.29999999329447746,14087.2998046875,2.0999999344348907,0.5000000074505806,0.0,0.0,255.0,,,0.009635962584901046,1.570743134230836,-2.562760688853401e-07,True,4,146.0,False,False,4,,enpitsu,76561198039309853,26,-37.04999923706055,212.47000122070312,97.12000274658203,-1070.5999755859375,-18586.8994140625,421.50001525878906,5234.69970703125,1452.7999877929688,858.0999755859375,255.0,128.0,,1.2162479446757815,-1.6341367565879323,-0.35607990865899425,31.0,False,2,False,1,True,,games5425898691,bf81d8692db,17.0,-2728.510009765625,4017.22998046875,17.010000228881836,-18805.10009765625,8029.4000244140625,2.3000000417232513,0.7000000029802322,-0.5000000074505806,1665.0999450683594,128.0,255.0,,0.009638813278122908,2.778496014380925,0.00018873972031625382,True,False,False,False,0.0,False,
8,684,9.0,False,False,0,4528.844813822821,3478.39990234375,3967.3701171875,119.68000030517578,-16799.300537109375,17457.5,2884.8001098632812,-1325.7000732421875,4816.499938964844,2520.0,0.0,-0.6408163032127318,-0.858144898903562,0.8944151320946865,76561198116162653,Billy Condoms,5.0,3656.449951171875,3831.39990234375,16.860000610351562,-10434.300537109375,16497.7001953125,34.80000019073486,9.100000262260437,-98.90000343322754,26.600000858306885,255.0,128.0,,0.0071178058800053885,2.137518772643342,0.004591678984084016,True,4,195.21101076628577,True,4,False,,b53267b38cb,Hayashi992,5.0,2933.0400390625,-4282.18994140625,17.010000228881836,-11155.699462890625,-13120.10009765625,2.5999999046325684,-0.5000000074505806,-0.5000000074505806,-2707.5,248.0,0.0,False,0.009598135992814434,-2.4255385901658646,-2.0397521911172386e-05,True,8,255.0,False,False,8,,enpitsu,76561198039309853,26,-2318.260009765625,3683.27001953125,17.049999237060547,6875.9002685546875,19698.699951171875,2.7000001072883606,0.5999999865889549,0.09999999776482582,9.100000262260437,255.0,0.0,False,0.016824887793078037,1.2359701257117246,-2.6810472129249158e-05,255.0,False,4,False,4,True,,games5425898691,bf81d8692db,17.0,-193.4199981689453,5035.93994140625,17.010000228881836,7904.000244140625,1452.5,2.5,-0.3999999910593033,0.0,-2057.899932861328,255.0,2.0,,0.009519536882029033,0.19159972906832687,-0.0001962629763181556,True,False,False,False,228.0,False,
9,718,10.0,False,False,0,2735.9483678938923,1751.18994140625,4448.77001953125,117.22000122070312,-21972.39990234375,5194.1998291015625,1845.2999877929688,-101.80000305175781,-1548.8999938964844,2338.0999755859375,0.0,0.7627861209095526,0.4185060841630566,-2.8322682827273833,76561198116162653,Billy Condoms,5.0,1856.8299560546875,4347.759765625,63.5,-14835.50048828125,7667.19970703125,2515.500030517578,-3937.6998901367188,1027.2000122070312,-364.50000762939453,255.0,7.0,True,-0.010823851796336667,2.871746012553531,0.0668297194344898,True,5,177.17887332875242,True,6,False,,b53267b38cb,Hayashi992,5.0,1545.8499755859375,-3345.090087890625,87.16999816894531,-5674.1998291015625,22196.99951171875,1939.1000366210938,-5234.5001220703125,-1680.0999450683594,162.39999771118164,255.0,130.0,False,0.8421425619847376,1.5100131934697523,-0.2774074967206566,True,9,216.0,False,False,10,,enpitsu,76561198039309853,26,-978.8599853515625,4938.60009765625,17.049999237060547,8475.800170898438,2084.7999572753906,2.5,0.0,-0.29999999329447746,-0.5000000074505806,255.0,128.0,False,0.016698783672248994,0.2410982187093182,6.7075858659794714e-06,255.0,False,4,False,4,True,,games5425898691,bf81d8692db,17.0,1212.469970703125,4729.08984375,17.010000228881836,12210.30029296875,-10649.69970703125,0.0,0.09999999776482582,0.0,-2028.2000732421875,255.0,0.0,,0.009582539579971015,-0.7836225288038454,-1.9168922930709464e-05,True,False,False,False,187.23630973344208,True,
