,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
31,2747,84,False,False,1,8533.104541652065,-1940.969970703125,-2907.699951171875,593.4099731445312,-24741.201171875,7568.699951171875,-365.60001373291016,3397.0001220703125,2319.499969482422,4367.9998779296875,1.0,0.3220837970998599,0.7105994672052596,-2.633107693011974,2535421934445428,FlyyerBruhhh,11.0,-1840.6700439453125,-2929.429931640625,506.3999938964844,-17847.19970703125,11880.6005859375,96.49999618530273,-1835.2000427246094,-4929.200134277344,-1607.5999450683594,255.0,178.0,,-0.27730203453502367,1.322364304357384,-0.8175931780894733,True,18.0,False,False,29,34,,76561198126526598,DEPAY,9.0,-490.0199890136719,-5055.85986328125,17.010000228881836,-12150.0,6112.8997802734375,2.800000011920929,-1.4000000059604645,0.09999999776482582,1326.6999816894531,128.0,255.0,,-0.00958477165381496,0.4723454723048388,0.00028460572254747655,True,31.0,False,24,6,20,,enpitsu,76561198039309853,26,-969.5499877929688,-2537.77001953125,17.059999465942383,-6064.7998046875,14191.400146484375,-3.100000023841858,0.19999999552965164,-1.1999999731779099,-57.60000228881836,255.0,128.0,False,-0.016771535294706673,1.1731161973758457,7.95896814029506e-05,True,86.80726903484714,True,26,2,24,,games5425898691,bf81d8692db,19.0,-2023.739990234375,-2860.010009765625,367.3999938964844,7215.999755859375,654.4000244140625,5121.7999267578125,730.9999847412109,1972.4000549316406,3969.2001342773438,255.0,0.0,,1.2296930345897932,-2.309983336233696,1.2099011963387099,True,15,4,22,99.19569033448415,True,
32,2802,86,False,False,0,4853.221783767395,2561.320068359375,1734.02001953125,206.14999389648438,1121.2999725341797,22171.99951171875,3688.3999633789062,-945.4000091552734,-2382.2999572753906,5424.89990234375,0.0,1.2792150760374355,0.41011856280409975,-2.4251993032239056,76561198039309853,enpitsu,26.0,2526.530029296875,1579.2900390625,173.52999877929688,6189.0997314453125,8221.699829101562,2274.9000549316406,2631.6000366210938,-2123.9999389648438,714.8000335693359,128.0,128.0,False,-0.09278819774936271,1.3218776764415456,-0.05073970957738305,True,71.0,False,2,24,28,,bf81d8692db,games5425898691,19.0,3935.550048828125,917.9600219726562,76.5999984741211,6478.900146484375,-7431.099853515625,3156.199951171875,-722.7999877929688,-1725.3999328613281,2363.8999938964844,255.0,125.0,,-0.44659678859795054,0.5649486625112514,2.8251992025074566,True,83.0,False,22,4,16,,DEPAY,76561198126526598,8,1903.3199462890625,3195.110107421875,17.010000228881836,-4642.799987792969,-13863.800048828125,3.100000023841858,-0.19999999552965164,-0.19999999552965164,-2737.5,255.0,0.0,False,0.009605137607678437,-2.0280519784400903,-0.00012793587662766271,True,44.0,False,24,6,20,,FlyyerBruhhh,2535421934445428,11.0,3336.89990234375,309.1099853515625,752.1099853515625,7750.30029296875,-13944.69970703125,-4907.5,-545.9999847412109,473.6000061035156,-788.1999969482422,255.0,128.0,,0.6321533362173962,-1.353427630404518,-0.043068901141324466,True,30,False,34,18.0,False,
33,2937,90,False,False,0,2939.472594675588,1671.4599609375,3708.68994140625,159.13999938964844,-20764.29931640625,6562.60009765625,-9820.399780273438,-4727.5,-3135.10009765625,1954.7999572753906,0.0,-0.12739543000058995,-1.124856866267655,-0.4851626509754526,76561198039309853,enpitsu,26.0,1871.5799560546875,3598.590087890625,192.7100067138672,-9491.099853515625,9091.799926757812,-146.899995803833,-3572.0999145507812,3920.0,1456.7999267578125,128.0,128.0,False,-0.25911235330270765,2.290536691564638,2.024170578970197,True,220.0,False,2,25,30,,bf81d8692db,games5425898691,19.0,1767.1800537109375,776.0900268554688,17.010000228881836,-10894.000244140625,8220.499877929688,2.7000001072883606,2.3000000417232513,-1.5999999642372131,-448.3000183105469,255.0,62.0,,0.009581526027349544,2.4845624362422476,6.82552427700635e-05,True,255.0,False,22,4,16,,DEPAY,76561198126526598,9,1720.25,3518.77001953125,526.0900268554688,1574.7000122070312,-10306.8994140625,-2856.9000244140625,-2784.1000366210938,4722.39990234375,443.6000061035156,255.0,255.0,,-1.428620794029273,-0.06908090783798543,-0.20302018828779447,True,,False,26,6,22,,FlyyerBruhhh,2535421934445428,11.0,2525.68994140625,1616.219970703125,121.5199966430664,-13817.2998046875,12533.1005859375,-146.19999885559082,-3708.0999755859375,-4057.2000122070312,-195.49999237060547,254.0,128.0,,-0.7310811520285694,-1.1423097276615872,-2.8386725449572383,True,31,False,36,,False,
34,3007,93,False,False,1,10190.339888206423,1986.6199951171875,-4991.81005859375,196.91000366210938,27736.79931640625,490.29998779296875,3152.0001220703125,-1517.7000427246094,1441.6999816894531,5622.8997802734375,1.0,0.2801774184247433,-2.9838481490969575,1.8713307425153105,2535421934445428,FlyyerBruhhh,11.0,1781.7900390625,-4977.68994140625,132.4499969482422,19043.699951171875,-12449.49951171875,2955.0,0.09999999776482582,-0.0,0.5999999865889549,255.0,128.0,,-0.009590062920372299,-2.5632124294249783,-2.2184634117903345e-05,True,0.0,False,False,32,38,,76561198126526598,DEPAY,9.0,-2064.489990234375,-3394.5,17.010000228881836,2463.9999389648438,-10853.1005859375,2.5999999046325684,0.19999999552965164,-1.1999999731779099,78.09999942779541,255.0,128.0,,-0.009562842252479076,-1.8052244851862198,-0.000118444957578388,False,,False,26,6,22,,enpitsu,76561198039309853,26,22.959999084472656,-4342.0,17.059999465942383,4079.2001342773438,3612.6998901367188,2.8999999165534973,5.199999809265137,3.100000023841858,831.6000366210938,255.0,128.0,False,-0.016821422815289432,2.4634855753050164,0.00013755664052022328,True,251.0,False,30,2,26,,games5425898691,bf81d8692db,19.0,1669.8699951171875,-4453.2998046875,17.010000228881836,22303.798828125,-1706.0000610351562,2.800000011920929,-1.1999999731779099,0.09999999776482582,1831.1000061035156,255.0,217.0,,-0.009575822634732176,-3.1395265039315414,1.7081685850810804e-05,True,16,4,22,99.0,False,
35,3037,94,False,False,0,3351.613922141567,-3958.64990234375,3778.570068359375,198.32000732421875,-10607.19970703125,-14140.400390625,15184.200439453125,543.8000106811523,4793.900146484375,-3566.7001342773438,0.0,0.6213056533702184,0.27584856849820977,1.6236487924554361,bf81d8692db,games5425898691,19.0,-3911.800048828125,3781.570068359375,35.58000183105469,-16333.699951171875,-13103.900146484375,4144.599914550781,550.9000015258789,5315.3997802734375,1300.8999633789062,255.0,255.0,,-0.25943069526562834,-2.4861714184395898,-0.2858807996241939,True,247.0,False,4,16,22,,76561198039309853,enpitsu,26.0,-532.9400024414062,3301.570068359375,17.059999465942383,-6660.10009765625,-14825.6005859375,-3.100000023841858,0.19999999552965164,-0.5000000074505806,0.0,255.0,128.0,False,0.01674912257155836,-1.9930180139491143,-1.5700908962585554e-05,True,188.33139800769035,True,30,2,26,,DEPAY,76561198126526598,9,1317.9200439453125,4408.81005859375,17.010000228881836,-12349.200439453125,5202.8997802734375,2.5999999046325684,-0.7000000029802322,0.29999999329447746,27.100000381469727,255.0,128.0,False,0.00957500117093548,2.7469417325164316,-7.127390793351245e-05,True,31.0,False,26,6,22,,FlyyerBruhhh,2535421934445428,11.0,-3029.85009765625,4584.7001953125,15.829999923706055,-1027.300033569336,-13990.10009765625,131.19999885559082,-20.59999942779541,-159.79999542236328,554.0999984741211,255.0,135.0,,0.00048436728093805497,-1.5944340338666885,0.012576108240863575,True,32,False,38,0.0,False,
36,3224,101,False,False,0,9665.038062324275,-3491.68994140625,-4169.9599609375,155.77999877929688,7597.1002197265625,18486.500244140625,2975.8999633789062,4411.9000244140625,-128.90000343322754,-4064.2001342773438,0.0,0.2187347416119627,-0.1162631742430033,-1.4674042015753763,bf81d8692db,games5425898691,19.0,-3549.659912109375,-4328.35009765625,140.8000030517578,-5208.0999755859375,12953.199462890625,-2853.3999633789062,-3542.7999877929688,723.6000061035156,4144.100036621094,255.0,136.0,,0.7218342990531279,2.8473759261089255,1.5318490162355394,True,255.0,False,4,17,24,,76561198039309853,enpitsu,26.0,-352.6000061035156,-5375.259765625,18.200000762939453,3.1999999284744263,3.4999999403953552,0.3999999910593033,1.7000000178813934,-0.09999999776482582,0.29999999329447746,128.0,128.0,False,0.03915135923879599,2.2375907434591817,0.015329184465621603,True,215.0,False,30,2,26,,DEPAY,76561198126526598,8,-3284.60009765625,-1236.4000244140625,17.010000228881836,-9614.000244140625,-5418.4002685546875,2.8999999165534973,0.7999999821186066,0.19999999552965164,2077.100067138672,128.0,255.0,,0.009628946362989773,-2.5937520356541506,0.00013345913356099467,True,153.0,False,26,6,22,,FlyyerBruhhh,2535421934445428,11.0,-2341.360107421875,-4735.81005859375,16.950000762939453,2217.100067138672,11917.099609375,27.40000009536743,-112.29999542236328,-107.29999542236328,2277.7999877929688,254.0,255.0,,0.005674367988098339,1.440243443561575,0.005516273236626958,True,32,4,40,206.0,False,
37,3291,103,False,False,1,5020.184051233416,1826.3699951171875,206.77999877929688,101.02999877929688,-14708.800048828125,-14152.39990234375,2061.3999938964844,4536.099853515625,1335.8000183105469,-1031.3999938964844,1.0,-0.9643773214092083,1.426590377949782,-2.6489343556019005,76561198126526598,DEPAY,9.0,1987.719970703125,253.0399932861328,16.799999237060547,-11575.50048828125,-13582.2998046875,-39.80000019073486,269.6999931335449,964.8000335693359,-1566.199951171875,255.0,0.0,False,0.0022126123086070515,-0.7713167824949688,-0.019920627611174486,True,51.0,False,6,22,26,,2535421934445428,FlyyerBruhhh,11.0,2788.35009765625,573.4199829101562,17.020000457763672,-218.29999923706055,-20660.30029296875,1.4000000059604645,-0.0,1.899999976158142,-395.40000915527344,254.0,81.0,,-0.009597869291610241,-1.5586337419502463,-2.022009941722728e-05,True,133.0,False,40,4,32,,enpitsu,76561198039309853,26,30.649999618530273,3848.1201171875,17.059999465942383,-2453.3999633789062,-18568.1005859375,-3.1999999284744263,-0.0,-0.5999999865889549,1.7000000178813934,255.0,128.0,False,-0.016780771654951013,-1.4396441350029223,-3.162884996439039e-05,True,152.8790020583778,True,30,2,26,,games5425898691,bf81d8692db,19.0,2271.719970703125,2201.4599609375,17.0,-11288.1005859375,-18311.099853515625,1.5000000596046448,-0.0,-0.09999999776482582,106.99999809265137,255.0,128.0,,-0.009596046422258833,-1.0295752577672368,-5.7215081381409146e-05,True,18,4,24,148.43931181456446,True,
38,3313,104,False,False,1,6012.399320928644,708.3400268554688,-869.469970703125,104.66000366210938,-20586.201171875,-12321.600341796875,3505.1998901367188,5154.69970703125,-270.10000228881836,-2183.000030517578,1.0,0.31386131870598033,-2.013617762406228,0.5032419554397285,76561198126526598,DEPAY,9.0,871.3400268554688,-874.9199829101562,19.170000076293945,-17511.300048828125,-13689.000244140625,2615.5999755859375,257.5,-81.19999885559082,-1555.2000427246094,255.0,0.0,False,-0.011334298567748627,-0.5826647664878081,-0.001529399174870976,True,0.0,False,6,22,27,,2535421934445428,FlyyerBruhhh,11.0,2323.110107421875,-917.4000244140625,17.020000457763672,-10189.600219726562,-17371.199951171875,1.5999999642372131,-0.19999999552965164,-0.5000000074505806,-1727.2999572753906,254.0,9.0,,-0.00958171896445783,-0.9953513299669859,-0.00015422060349116538,True,133.0,False,40,4,32,,enpitsu,76561198039309853,26,-271.4700012207031,2348.840087890625,17.059999465942383,-10371.400146484375,-17080.0,2.3000000417232513,-0.0,-0.29999999329447746,-2015.5999755859375,255.0,128.0,False,-0.01676273157984684,-0.9541612744494334,-3.78155680394674e-05,True,180.0,False,30,2,26,,games5425898691,bf81d8692db,19.0,1188.6600341796875,672.5399780273438,17.0,-15968.900146484375,-16239.89990234375,3.8999998569488525,0.29999999329447746,0.29999999329447746,-18.40000033378601,255.0,128.0,,-0.00959234672219557,-0.7914743320608779,6.0948817476263765e-05,True,18,4,24,121.0,False,
39,3392,107,False,False,1,10215.661165822788,-3940.820068359375,-3858.050048828125,482.05999755859375,7310.2001953125,17270.10009765625,17696.500244140625,3283.900146484375,-1074.4000244140625,-4905.199890136719,1.0,0.014068724985341082,-2.45023058231379,-1.3000598671524874,76561198126526598,DEPAY,8.0,-3959.919921875,-4051.64990234375,286.92999267578125,-9124.400024414062,14675.0,12597.900390625,-1098.7999725341797,1040.8999633789062,-1543.3000183105469,255.0,128.0,False,0.6238047198567827,1.0309172318702764,1.5881676351724143,True,211.1554924134285,True,6,24,28,,2535421934445428,FlyyerBruhhh,11.0,18.93000030517578,-5762.3798828125,33.95000076293945,-12766.099853515625,-1738.5000610351562,144.20000076293945,-431.30001068115234,-213.09999465942383,-3440.10009765625,255.0,0.0,False,-0.024330791616052,0.18180856081804994,0.07165675894419657,True,163.0,False,40,4,32,,enpitsu,76561198039309853,26,-3468.77001953125,-309.0,17.059999465942383,1976.7999267578125,-12364.599609375,2.3000000417232513,1.0999999940395355,-7.400000095367432,574.5999908447266,255.0,255.0,False,-0.016728085033803557,-1.7182782298479393,4.228381837440631e-05,True,255.0,False,30,2,26,,games5425898691,bf81d8692db,19.0,-4080.320068359375,-2000.5899658203125,445.7200012207031,271.5999984741211,7175.4998779296875,13358.299560546875,-1874.7999572753906,-203.1999969482422,-75.39999961853027,255.0,0.0,,1.0403571348140241,1.568771869596832,1.5781008249599615,True,18,4,24,121.0,False,
40,3465,110,False,False,0,5993.279015068591,2393.969970703125,130.4600067138672,186.17999267578125,10702.39990234375,10249.200439453125,-8360.599975585938,-5520.8001708984375,2276.4999389648438,-580.8000183105469,0.0,0.42363518948315293,-2.9998458953763794,2.4681502023958095,76561198039309853,enpitsu,26.0,2285.56005859375,23.709999084472656,156.16000366210938,1257.699966430664,3951.099853515625,-359.59999084472656,-1864.9000549316406,2175.399932861328,-4694.599914550781,0.0,,,-1.385927413646247,-1.892164977562266,-0.2074725379451643,True,255.0,False,2,27,32,,bf81d8692db,games5425898691,19.0,2980.860107421875,-944.4000244140625,17.010000228881836,-12718.399658203125,-10294.3994140625,2.800000011920929,-1.0000000149011612,-1.0000000149011612,-1880.0999450683594,255.0,0.0,,0.009583597530323014,-2.510644320248894,-0.0001352172656822639,True,96.0,False,24,4,18,,DEPAY,76561198126526598,8,3614.3701171875,1282.280029296875,16.81999969482422,-9026.799926757812,2205.5999755859375,51.99999809265137,-29.500000476837158,-32.799999713897705,-2137.2000122070312,128.0,0.0,,0.007373183023053454,2.870166022842416,-0.0012300733214445387,True,180.0,False,28,6,24,,FlyyerBruhhh,2535421934445428,11.0,897.4000244140625,2698.43994140625,16.989999771118164,6975.0,-4627.39990234375,5.600000023841858,0.0,0.09999999776482582,2496.699981689453,255.0,255.0,,0.009515645367458154,-0.5548593213205243,-1.1729607100897973e-05,True,32,4,40,121.0,False,
41,3513,111,False,False,1,8230.70753200434,-3805.199951171875,-1615.97998046875,119.12999725341797,4824.200134277344,9434.500122070312,5447.2998046875,5182.39990234375,-2123.300018310547,-2152.5999450683594,1.0,-0.3478175055499869,-1.3993498571716623,0.025009896556452058,76561198126526598,DEPAY,8.0,-3870.139892578125,-1787.719970703125,21.059999465942383,-2852.3001098632812,9205.999755859375,307.90000915527344,-60.79999923706055,943.7999725341797,-2541.0000610351562,255.0,0.0,False,0.041811826789196746,1.3013426076110313,0.11489978335455586,True,176.85127760774347,True,6,24,28,,2535421934445428,FlyyerBruhhh,11.0,-2815.72998046875,-2899.469970703125,16.989999771118164,-11935.50048828125,-5342.8997802734375,5.5000001192092896,0.19999999552965164,-0.0,-2545.5999755859375,255.0,0.0,True,-0.009579540690605282,-0.33312338328707414,-6.894649121656935e-05,True,151.0,False,40,4,32,,enpitsu,76561198039309853,26,-2858.830078125,-468.2900085449219,17.040000915527344,-10437.5,1331.9000244140625,4.399999976158142,-3.1999999284744263,0.5000000074505806,-781.3999938964844,128.0,255.0,False,-0.016703755894605658,0.17604340081228556,0.00019939279237148706,True,205.0,False,32,2,28,,games5425898691,bf81d8692db,19.0,-1563.219970703125,-333.42999267578125,17.010000228881836,-1449.1000366210938,-13900.799560546875,2.8999999165534973,-0.19999999552965164,-0.7999999821186066,-2099.499969482422,255.0,0.0,,-0.009596849770170284,-1.4129101121315655,-0.00010100341823453837,True,18,4,24,127.0,False,
42,3540,112,False,False,0,6131.088570667909,3331.89990234375,699.8300170898438,336.0,-13184.49951171875,2388.8999938964844,6984.0997314453125,3111.199951171875,556.6999816894531,4788.999938964844,0.0,-0.021941325352811528,1.5605608533630497,-0.06873140547927736,76561198039309853,enpitsu,26.0,3415.3798828125,596.489990234375,169.72000122070312,-2348.3999633789062,3730.4000854492188,3377.5,639.3999862670898,-4034.5001220703125,2840.10009765625,128.0,255.0,False,-0.504622992377297,1.5869513420303811,-0.29362132218600245,True,169.0,False,2,29,34,,bf81d8692db,games5425898691,19.0,2674.889892578125,691.7899780273438,17.010000228881836,11517.2998046875,-10574.49951171875,2.800000011920929,0.19999999552965164,0.0,-2043.3000183105469,255.0,0.0,,0.009574364333279706,-0.8112893593133262,-3.1293459943793846e-05,True,95.0,False,24,4,18,,DEPAY,76561198126526598,8,3547.7900390625,827.2899780273438,120.05999755859375,-5070.10009765625,-8373.800048828125,4010.8999633789062,-1676.0000610351562,1641.0000610351562,-1914.4999694824219,128.0,255.0,False,-0.282863326936782,-2.58718650349684,0.04530225922580051,True,154.59938087514652,True,30,6,24,,FlyyerBruhhh,2535421934445428,11.0,3415.909912109375,2268.1201171875,16.989999771118164,-4564.89990234375,-11189.69970703125,5.600000023841858,0.0,0.0,-2356.3999938964844,254.0,0.0,False,0.009557327324779031,-2.0229256474493242,-6.135469858600165e-06,True,32,4,40,182.0,False,
43,3606,115,False,False,1,6494.921901000081,-293.1700134277344,-1245.1300048828125,129.92999267578125,11980.0,11807.39990234375,154.20000076293945,2468.0999755859375,212.70000457763672,4650.199890136719,1.0,0.5701669096321644,-2.6022221638303082,-0.24020546850436747,2535421934445428,FlyyerBruhhh,11.0,-349.4200134277344,-1381.5,16.989999771118164,13458.199462890625,8048.0999755859375,5.0,0.19999999552965164,-0.0,20.0,254.0,128.0,False,-0.009601576040034114,2.5998136698186665,-3.780323527594762e-05,True,153.865935543532,True,4,32,40,,76561198126526598,DEPAY,8.0,-1498.4300537109375,964.6400146484375,17.020000457763672,535.4999923706055,246.10000610351562,1.4000000059604645,0.7999999821186066,-0.9000000357627869,2.3999999463558197,255.0,128.0,False,-0.009522060292791613,2.7126617860887983,-4.061181204163688e-05,True,132.0,False,30,6,26,,enpitsu,76561198039309853,26,-1908.5799560546875,-958.1099853515625,17.020000457763672,13505.30029296875,11115.50048828125,2.800000011920929,2.199999988079071,1.7000000178813934,-470.2000045776367,255.0,128.0,False,-0.016794055292573048,2.483222920358279,5.322746520191541e-05,True,49.14518726000222,True,34,2,30,,games5425898691,bf81d8692db,19.0,-869.52001953125,1923.510009765625,17.010000228881836,15965.899658203125,8484.099731445312,2.5,-0.0,0.3999999910593033,-0.09999999776482582,255.0,128.0,,-0.009560728340386227,2.653182693753888,-1.3939601324820329e-05,True,18,4,24,56.0,False,
44,3628,116,False,False,1,5465.864090801971,647.6699829101562,-320.2200012207031,98.41999816894531,436.5999984741211,15807.2998046875,3862.0999145507812,-929.8000335693359,4221.199951171875,4161.300048828125,1.0,0.5350664697246087,0.7134705713544017,1.9112908404126003,2535421934445428,FlyyerBruhhh,11.0,754.1300048828125,-428.3500061035156,16.690000534057617,4446.000061035156,17080.10009765625,-365.9000015258789,-916.2000274658203,2614.8001098632812,-971.6999816894531,254.0,255.0,False,-0.020424533233358785,1.7264849838030374,0.02038661126351427,True,121.0,False,4,32,40,,76561198126526598,DEPAY,8.0,-1188.050048828125,882.1699829101562,17.020000457763672,4360.899963378906,-5700.0,1.7000000178813934,0.3999999910593033,-0.29999999329447746,-2587.9998779296875,255.0,0.0,False,-0.009523338984025284,-2.1819615654757207,-3.5751827391169565e-05,True,132.0,False,30,6,26,,enpitsu,76561198039309853,26,-453.1000061035156,41.220001220703125,17.030000686645508,19235.10009765625,12609.49951171875,6.1000001430511475,-0.0,-0.0,0.0,255.0,0.0,False,-0.01677481631881605,2.5613295749785365,-8.254499693370985e-06,True,0.0,False,34,2,30,,games5425898691,bf81d8692db,19.0,258.2799987792969,2662.43994140625,17.010000228881836,9732.000122070312,14418.299560546875,2.800000011920929,-0.0,-0.0,1948.3000183105469,255.0,255.0,,-0.009581468645505,2.0966990815793496,2.0249949646584137e-05,True,18,4,24,56.0,False,
45,3642,116,False,False,0,5589.844360752334,-675.6599731445312,-445.5,212.5399932861328,-18371.99951171875,-2690.5999755859375,10710.10009765625,3975.2999877929688,4490.4998779296875,-178.29999923706055,0.0,-0.8227652302323246,-1.9921179819566164,-0.7039510032756544,76561198039309853,enpitsu,26.0,-485.6700134277344,-478.30999755859375,89.44999694824219,-22765.400390625,863.6000061035156,3052.0999145507812,-4097.799987792969,-1063.3000183105469,-1182.2000122070312,128.0,0.0,False,0.01754916473799984,-2.902009712977599,0.05384404873929548,True,0.0,False,2,31,36,,bf81d8692db,games5425898691,19.0,-340.29998779296875,-3483.7900390625,17.010000228881836,4160.799865722656,-15498.900146484375,2.5999999046325684,-0.19999999552965164,0.7000000029802322,-941.6999816894531,255.0,16.0,,0.00958599156866387,-1.2906603065670421,-0.0003358304833649358,True,56.0,False,24,4,18,,DEPAY,76561198126526598,8,946.510009765625,-485.0899963378906,17.020000457763672,-6810.30029296875,7842.1002197265625,1.7000000178813934,0.7999999821186066,-1.2999999523162842,2212.5999450683594,255.0,255.0,False,0.009535209755231396,2.3146484670924496,0.00018170930471656703,True,132.0,False,30,6,26,,FlyyerBruhhh,2535421934445428,11.0,-717.4099731445312,-488.1199951171875,16.989999771118164,4594.700012207031,-18333.900146484375,5.299999713897705,0.0,0.29999999329447746,1720.2999877929688,255.0,243.0,False,0.009592814758075344,-1.2831998342595141,0.00014016207592774317,True,32,4,40,106.0,False,
46,3723,119,False,False,1,4470.2409370298665,2922.9599609375,1155.719970703125,432.1400146484375,14493.900146484375,20066.099853515625,10347.5,-1775.8000183105469,-5700.3997802734375,-593.1000137329102,1.0,0.18195975947800236,2.935648239556818,1.505116436439045,2535421934445428,FlyyerBruhhh,11.0,2851.02001953125,953.1400146484375,174.14999389648438,3147.39990234375,-2463.8999938964844,-302.39999771118164,-186.49999618530273,-5076.7999267578125,-2107.2000122070312,254.0,183.0,,0.879643418818545,0.5092648360676935,-2.8484751700248547,True,106.0,False,4,33,42,,76561198126526598,DEPAY,9.0,2742.0,1015.0800170898438,262.3699951171875,18454.89990234375,11610.30029296875,2200.2999877929688,-538.1000137329102,1326.7999267578125,-1091.6000366210938,255.0,255.0,,1.1516421650337267,-2.3582937915778346,1.3558128032360963,True,56.349014938518565,True,32,6,27,,enpitsu,76561198039309853,26,3585.760009765625,-18.770000457763672,17.059999465942383,-2837.2000122070312,4885.299987792969,1.899999976158142,0.5000000074505806,-0.5999999865889549,-549.7000122070312,255.0,128.0,,-0.01662380170823641,1.1049234213495798,0.0003290698843837987,True,255.0,False,36,2,32,,games5425898691,bf81d8692db,19.0,3197.929931640625,4172.7900390625,17.010000228881836,12962.80029296875,-10613.00048828125,2.800000011920929,-0.0,-0.09999999776482582,-1954.1000366210938,255.0,0.0,,-0.009596458984087801,-2.3915359883564156,-2.6572653212593962e-05,True,18,4,24,255.0,False,
47,3841,123,False,False,0,8994.598379632615,-1458.219970703125,-3837.010009765625,240.27999877929688,14241.099853515625,10841.8994140625,2969.5001220703125,-1971.7999267578125,-419.00001525878906,-2459.2999267578125,0.0,-0.3606586941469911,1.5040498271063443,-2.0335077264340544,76561198039309853,enpitsu,26.0,-1608.6099853515625,-3919.31005859375,102.68000030517578,11965.2001953125,6115.2001953125,2464.600067138672,-5206.500244140625,1440.5000305175781,1032.699966430664,255.0,128.0,,0.5884876558174923,0.4087113850168875,-0.5080093607395487,True,129.0,False,2,33,38,,bf81d8692db,games5425898691,19.0,-1319.6700439453125,-5102.02978515625,164.8800048828125,8857.5,325.9000015258789,-4978.299865722656,1110.5000305175781,2259.199981689453,334.7999954223633,255.0,255.0,,0.5354525107923054,0.023361562601397032,-1.5315593631932474,True,220.0,False,24,4,18,,DEPAY,76561198126526598,8,-4078.989990234375,-2903.070068359375,856.77001953125,2.5999999046325684,9663.699951171875,-3287.5,-57.199997901916504,-1.2999999523162842,0.5000000074505806,255.0,128.0,False,0.3085938202860165,1.5807866558265173,1.5739734840344526,True,55.0,False,32,6,28,,FlyyerBruhhh,2535421934445428,11.0,-1527.780029296875,-3354.969970703125,17.010000228881836,13748.299560546875,-4727.5,2.800000011920929,0.19999999552965164,0.0,2094.7000122070312,254.0,255.0,,0.009583066155334717,-0.26450991054095074,-6.783474507888189e-06,True,34,4,42,80.0,False,
